player_id,pos,age,g,mp,fg,fga,x3p,x2p,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,pred_pos,score
4484,SG,30.0,60,1324.0,172,392,98.0,74,86,95,28.0,164.0,192.0,91,28.0,6.0,70.0,98,528,SF,1
4535,SF,25.0,54,1851.0,454,886,164.0,290,270,308,97.0,367.0,464.0,98,34.0,34.0,98.0,112,1342,PF,1
4555,SF,25.0,45,1611.0,282,617,86.0,196,110,134,68.0,180.0,248.0,91,93.0,35.0,98.0,133,760,SF,1
4621,SG,24.0,50,841.0,177,301,5.0,172,75,128,48.0,119.0,167.0,47,45.0,14.0,59.0,108,434,SF,1
4623,SF,26.0,43,847.0,80,187,35.0,45,11,24,46.0,115.0,161.0,30,33.0,15.0,35.0,70,206,SF,1
4930,SF,25.0,23,272.0,44,94,8.0,36,17,28,22.0,30.0,52.0,11,14.0,0.0,16.0,46,113,SG,1
4709,SF,25.0,49,1567.0,280,609,78.0,202,141,170,32.0,183.0,215.0,70,27.0,10.0,61.0,147,779,SF,1
5091,SF,27.0,31,299.0,39,108,24.0,15,11,16,15.0,20.0,35.0,16,4.0,6.0,18.0,29,113,SG,1
4728,SG,23.0,10,137.0,17,43,1.0,16,9,13,10.0,28.0,38.0,6,6.0,2.0,7.0,14,44,SF,1
4745,SF,23.0,52,1695.0,403,907,113.0,290,217,279,45.0,201.0,246.0,140,37.0,9.0,108.0,99,1136,SG,1
4766,SF,24.0,42,1234.0,260,546,123.0,137,64,81,39.0,186.0,225.0,43,29.0,21.0,47.0,95,707,PF,1
4782,SG,22.0,53,1829.0,369,863,94.0,275,213,285,47.0,230.0,277.0,146,25.0,8.0,118.0,138,1045,SF,1
4842,SF,27.0,20,420.0,61,135,8.0,53,24,37,32.0,45.0,77.0,51,11.0,4.0,33.0,65,154,SG,1
4849,SF,24.0,80,1246.0,158,418,82.0,76,74,86,58.0,188.0,246.0,78,28.0,14.0,70.0,68,472,SF,1
4854,SF,22.0,58,1526.0,266,475,51.0,215,90,141,87.0,235.0,322.0,88,26.0,23.0,68.0,101,673,PF,1
4873,PF,21.0,59,1715.0,226,494,82.0,144,64,72,57.0,201.0,258.0,79,49.0,46.0,78.0,116,598,SF,1
4868,PF,25.0,33,268.0,42,74,8.0,34,35,51,20.0,30.0,50.0,13,9.0,5.0,18.0,35,127,SF,1
4367,SF,30.0,25,101.0,4,19,0.0,4,4,8,8.0,17.0,25.0,4,2.0,3.0,7.0,12,12,SF,0
4967,SF,24.0,2,6.0,1,2,1.0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,3,SG,0
5087,SF,22.0,3,9.0,3,5,2.0,1,0,0,1.0,1.0,2.0,0,0.0,0.0,0.0,0,8,SG,0
4911,SF,25.0,3,9.0,1,1,0.0,1,2,2,0.0,1.0,1.0,0,0.0,0.0,0.0,0,4,SG,0
4973,SF,21.0,3,11.0,3,3,0.0,3,0,0,1.0,3.0,4.0,1,0.0,0.0,0.0,1,6,SG,0
4292,SF,29.0,2,15.0,3,5,1.0,2,0,0,1.0,4.0,5.0,0,1.0,0.0,0.0,1,7,SG,0
4985,SF,27.0,5,9.0,2,4,1.0,1,0,0,0.0,3.0,3.0,0,0.0,0.0,0.0,1,5,SG,0
5066,SF,21.0,2,7.0,0,2,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,SG,0
5065,SF,20.0,11,68.0,14,27,1.0,13,6,6,5.0,17.0,22.0,3,3.0,6.0,0.0,7,35,PF,0
4672,SF,25.0,28,130.0,22,48,16.0,6,6,12,2.0,16.0,18.0,2,2.0,0.0,6.0,4,66,SG,0
3845,C,34.0,30,238.0,36,56,2.0,34,12,16,19.0,21.0,40.0,13,1.0,4.0,20.0,33,86,SF,0
5038,SF,23.0,6,40.0,3,9,3.0,0,0,0,1.0,6.0,7.0,4,0.0,0.0,0.0,3,9,SG,0
5035,SF,27.0,2,8.0,1,2,0.0,1,0,2,2.0,0.0,2.0,1,0.0,0.0,2.0,2,2,SG,0
4649,SF,23.0,2,14.0,1,3,0.0,1,2,2,2.0,1.0,3.0,0,0.0,0.0,0.0,3,4,SG,0
