player_id,pos,age,g,mp,fg,fga,x3p,x2p,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,pred_pos,score
3969,SG,32.0,44,1506.0,356,773,130.0,226,181,207,32.0,236.0,268.0,231,64.0,15.0,145.0,120,1023,PG,2
4541,SG,24.0,54,1219.0,255,575,90.0,165,126,138,27.0,113.0,140.0,209,36.0,13.0,107.0,85,726,PG,2
3872,SF,33.0,53,1925.0,484,955,27.0,457,349,396,23.0,224.0,247.0,270,51.0,28.0,119.0,144,1344,SG,2
4154,SG,31.0,52,1820.0,411,944,148.0,263,129,162,39.0,187.0,226.0,307,51.0,31.0,137.0,100,1099,PG,2
4366,SG,28.0,49,1746.0,396,946,134.0,262,141,172,47.0,163.0,210.0,240,53.0,13.0,103.0,91,1067,SG,2
3941,SF,32.0,34,1059.0,176,381,35.0,141,86,106,24.0,119.0,143.0,123,30.0,7.0,63.0,45,473,SG,2
4203,SG,32.0,40,914.0,153,333,74.0,79,34,35,10.0,67.0,77.0,81,26.0,7.0,42.0,74,414,SG,2
4500,PG,24.0,36,432.0,34,97,11.0,23,12,18,5.0,41.0,46.0,40,8.0,4.0,24.0,49,91,SG,2
4497,SG,27.0,46,669.0,113,246,28.0,85,88,95,11.0,61.0,72.0,66,30.0,9.0,44.0,76,342,SG,2
4495,SG,26.0,50,1776.0,475,990,182.0,293,233,267,47.0,156.0,203.0,243,74.0,20.0,137.0,116,1365,SG,2
4494,SF,27.0,52,1585.0,290,742,94.0,196,93,118,31.0,139.0,170.0,134,44.0,10.0,79.0,176,767,SG,2
4381,SG,29.0,25,268.0,30,83,14.0,16,15,15,4.0,11.0,15.0,17,7.0,2.0,12.0,22,89,SG,2
4209,SG,30.0,54,1633.0,249,661,150.0,99,94,125,19.0,179.0,198.0,94,41.0,7.0,47.0,86,742,SG,2
4382,SF,30.0,60,1921.0,371,819,230.0,141,80,92,52.0,243.0,295.0,163,68.0,19.0,112.0,118,1052,SG,2
4479,SF,27.0,58,1218.0,190,415,82.0,108,56,83,17.0,112.0,129.0,89,31.0,7.0,42.0,89,518,SG,2
4383,SG,28.0,55,1674.0,236,575,86.0,150,101,141,40.0,177.0,217.0,216,47.0,13.0,92.0,124,659,PG,2
4443,SG,31.0,21,217.0,22,57,16.0,6,8,11,11.0,17.0,28.0,14,5.0,0.0,7.0,15,68,SG,2
4426,SG,26.0,116,3066.0,556,1406,354.0,202,74,88,54.0,354.0,408.0,192,96.0,16.0,128.0,160,1540,SG,2
4405,PF,29.0,55,1089.0,169,378,119.0,50,28,32,17.0,120.0,137.0,63,22.0,11.0,40.0,103,485,SG,2
4292,PF,29.0,26,490.0,102,200,16.0,86,27,33,13.0,59.0,72.0,29,15.0,7.0,17.0,45,247,SG,2
4389,SF,29.0,37,546.0,55,120,24.0,31,28,40,8.0,57.0,65.0,25,8.0,7.0,16.0,44,162,SG,2
4569,C,25.0,12,33.0,6,12,3.0,3,4,4,1.0,10.0,11.0,1,1.0,1.0,1.0,2,19,SG,2
4321,SG,26.0,33,1117.0,315,662,73.0,242,174,205,24.0,126.0,150.0,183,29.0,12.0,82.0,95,877,PG,2
4102,SG,33.0,28,411.0,48,125,30.0,18,0,0,2.0,21.0,23.0,25,5.0,10.0,12.0,37,126,SG,2
4043,PF,33.0,27,285.0,33,82,20.0,13,10,10,13.0,46.0,59.0,25,8.0,5.0,14.0,33,96,SG,2
4037,PG,30.0,88,3264.0,876,1788,290.0,586,352,394,88.0,358.0,446.0,478,92.0,72.0,202.0,242,2394,SG,2
4671,SG,26.0,53,1138.0,186,375,41.0,145,76,89,27.0,118.0,145.0,159,18.0,9.0,72.0,87,489,PG,2
4670,PG,24.0,53,1877.0,541,1065,47.0,494,506,555,46.0,202.0,248.0,300,87.0,57.0,153.0,143,1635,SG,2
4653,SG,24.0,42,1123.0,201,443,74.0,127,77,87,13.0,76.0,89.0,56,26.0,14.0,38.0,62,553,SG,2
4072,SG,29.0,36,1183.0,316,608,63.0,253,135,158,30.0,97.0,127.0,186,32.0,23.0,99.0,68,830,PG,2
4086,SG,30.0,23,414.0,53,151,33.0,20,18,21,4.0,41.0,45.0,35,14.0,3.0,19.0,43,157,SG,2
4652,SG,25.0,30,642.0,92,242,61.0,31,41,45,8.0,43.0,51.0,67,18.0,5.0,29.0,46,286,PG,2
3815,SG,34.0,98,2932.0,430,986,176.0,254,234,286,24.0,178.0,202.0,292,64.0,38.0,166.0,92,1270,PG,2
4648,SG,24.0,54,1648.0,295,617,143.0,152,72,103,32.0,150.0,182.0,158,60.0,18.0,75.0,136,805,SG,2
4140,SG,32.0,40,782.0,110,284,52.0,58,35,45,10.0,101.0,111.0,95,17.0,10.0,45.0,39,307,SG,2
4644,SG,24.0,50,748.0,103,245,37.0,66,72,103,75.0,85.0,160.0,62,35.0,22.0,42.0,75,315,SF,2
4338,SF,26.0,29,776.0,81,198,14.0,67,20,28,49.0,96.0,145.0,98,30.0,11.0,43.0,89,196,SG,2
3881,PF,35.0,12,98.0,10,27,3.0,7,3,4,2.0,14.0,16.0,7,4.0,5.0,5.0,24,26,SG,2
4620,SG,27.0,54,1491.0,183,412,106.0,77,94,104,46.0,138.0,184.0,130,44.0,10.0,59.0,86,566,SG,2
4611,SF,28.0,29,524.0,66,181,48.0,18,20,22,8.0,49.0,57.0,35,9.0,0.0,19.0,60,200,SG,2
4336,SG,29.0,88,2100.0,366,842,150.0,216,116,136,60.0,188.0,248.0,284,94.0,28.0,130.0,154,998,PG,2
3914,SG,36.0,39,608.0,39,118,31.0,8,17,20,30.0,57.0,87.0,20,17.0,10.0,15.0,55,126,SF,2
4594,SG,26.0,58,1670.0,256,521,78.0,178,63,88,40.0,183.0,223.0,212,63.0,36.0,96.0,138,653,SG,2
4586,SG,23.0,56,1990.0,427,949,196.0,231,146,160,15.0,135.0,150.0,235,40.0,13.0,121.0,133,1196,PG,2
4131,SG,31.0,86,1938.0,272,632,124.0,148,32,44,22.0,156.0,178.0,116,50.0,16.0,74.0,110,700,SG,2
4392,PF,30.0,34,360.0,47,111,37.0,10,10,12,6.0,26.0,32.0,12,7.0,3.0,9.0,39,141,SG,2
5084,SF,20.0,16,129.0,27,62,22.0,5,4,6,0.0,21.0,21.0,3,6.0,1.0,7.0,7,80,SG,1
4299,SG,27.0,55,1982.0,457,982,150.0,307,255,305,29.0,240.0,269.0,224,54.0,11.0,145.0,127,1319,SG,1
5079,PF,19.0,15,204.0,28,69,8.0,20,18,19,9.0,22.0,31.0,10,7.0,2.0,10.0,19,82,SG,1
4995,C,23.0,4,25.0,6,8,0.0,6,0,2,4.0,5.0,9.0,1,0.0,1.0,1.0,7,12,SG,1
4977,SF,22.0,30,178.0,12,50,4.0,8,2,4,12.0,18.0,30.0,8,6.0,2.0,8.0,6,30,SG,1
5015,SG,25.0,7,70.0,7,29,2.0,5,5,5,8.0,9.0,17.0,6,2.0,5.0,7.0,4,21,SG,1
5024,SF,21.0,28,486.0,67,159,20.0,47,13,17,11.0,58.0,69.0,24,12.0,5.0,29.0,51,167,SG,1
4265,SG,30.0,58,1886.0,439,984,153.0,286,189,231,67.0,168.0,235.0,245,30.0,13.0,174.0,113,1220,SG,1
4237,SF,31.0,51,1043.0,188,407,95.0,93,38,51,16.0,96.0,112.0,74,9.0,6.0,48.0,89,509,SG,1
4224,PF,33.0,56,1796.0,411,837,136.0,275,263,298,33.0,172.0,205.0,144,33.0,7.0,127.0,104,1221,SG,1
5031,SG,19.0,15,196.0,25,66,7.0,18,6,11,2.0,18.0,20.0,20,5.0,1.0,20.0,28,63,PG,1
4979,SG,22.0,14,68.0,3,20,0.0,3,0,0,4.0,3.0,7.0,7,3.0,1.0,7.0,10,6,SG,1
4142,C,29.0,13,46.0,5,10,0.0,5,3,4,4.0,11.0,15.0,5,0.0,0.0,4.0,9,13,SG,1
5072,SG,25.0,27,336.0,32,77,11.0,21,22,27,23.0,30.0,53.0,12,13.0,3.0,16.0,36,97,SG,1
5043,SF,19.0,10,95.0,13,25,0.0,13,9,10,13.0,10.0,23.0,7,2.0,2.0,6.0,18,35,SG,1
4036,SG,32.0,46,1508.0,355,843,194.0,161,81,92,31.0,147.0,178.0,114,30.0,16.0,77.0,94,985,SG,1
5049,SF,25.0,14,43.0,5,14,1.0,4,1,1,3.0,4.0,7.0,0,1.0,2.0,1.0,6,12,SG,1
5050,SG,20.0,31,367.0,68,161,24.0,44,42,48,2.0,41.0,43.0,25,9.0,3.0,26.0,41,202,SG,1
5051,SG,20.0,55,1653.0,285,678,76.0,209,192,265,55.0,162.0,217.0,253,51.0,13.0,156.0,172,838,PG,1
5052,PF,21.0,30,381.0,34,86,21.0,13,7,9,16.0,43.0,59.0,21,12.0,4.0,18.0,47,96,SG,1
5074,SF,22.0,38,562.0,80,201,38.0,42,21,29,34.0,56.0,90.0,26,18.0,4.0,36.0,59,219,SG,1
5063,SG,20.0,13,62.0,6,18,1.0,5,3,3,1.0,7.0,8.0,2,1.0,1.0,2.0,13,16,SG,1
4976,SG,20.0,28,274.0,43,119,19.0,24,9,17,7.0,27.0,34.0,26,12.0,4.0,27.0,30,114,SG,1
4531,C,30.0,20,162.0,19,32,1.0,18,4,5,8.0,17.0,25.0,7,5.0,5.0,8.0,24,43,SG,1
5090,SG,19.0,57,1157.0,181,378,57.0,124,32,48,44.0,101.0,145.0,37,21.0,14.0,37.0,91,451,SF,1
4842,SF,27.0,20,420.0,61,135,8.0,53,24,37,32.0,45.0,77.0,51,11.0,4.0,33.0,65,154,SG,1
5091,SF,27.0,31,299.0,39,108,24.0,15,11,16,15.0,20.0,35.0,16,4.0,6.0,18.0,29,113,SG,1
3867,SG,35.0,8,110.0,8,30,8.0,0,0,0,2.0,8.0,10.0,4,4.0,0.0,6.0,12,24,SG,1
4808,SG,21.0,61,2211.0,548,1182,162.0,386,260,335,37.0,323.0,360.0,274,100.0,38.0,205.0,155,1518,SG,1
4803,PF,22.0,29,956.0,285,469,7.0,278,177,248,58.0,144.0,202.0,133,32.0,16.0,99.0,65,754,SG,1
4599,SG,24.0,47,1129.0,230,454,48.0,182,162,197,37.0,67.0,104.0,135,27.0,6.0,84.0,109,670,PG,1
3500,SF,39.0,3,42.0,3,4,1.0,2,0,0,1.0,6.0,7.0,5,1.0,1.0,5.0,5,7,SG,1
4782,SG,22.0,53,1829.0,369,863,94.0,275,213,285,47.0,230.0,277.0,146,25.0,8.0,118.0,138,1045,SF,1
4621,SG,24.0,50,841.0,177,301,5.0,172,75,128,48.0,119.0,167.0,47,45.0,14.0,59.0,108,434,SF,1
5096,SG,23.0,13,45.0,6,16,1.0,5,2,2,2.0,4.0,6.0,0,1.0,0.0,1.0,2,15,SG,1
4746,SG,27.0,39,528.0,102,251,41.0,61,17,21,5.0,50.0,55.0,34,11.0,3.0,31.0,35,262,SG,1
4745,SF,23.0,52,1695.0,403,907,113.0,290,217,279,45.0,201.0,246.0,140,37.0,9.0,108.0,99,1136,SG,1
4728,SG,23.0,10,137.0,17,43,1.0,16,9,13,10.0,28.0,38.0,6,6.0,2.0,7.0,14,44,SF,1
3761,PF,36.0,37,711.0,112,224,15.0,97,53,76,25.0,68.0,93.0,44,15.0,9.0,34.0,71,292,SG,1
4538,SG,26.0,74,1534.0,202,438,124.0,78,46,48,14.0,158.0,172.0,80,38.0,8.0,60.0,106,574,SG,1
4875,PG,25.0,42,536.0,78,193,41.0,37,9,13,21.0,41.0,62.0,45,14.0,1.0,30.0,34,206,SG,1
4501,SG,25.0,25,255.0,32,78,12.0,20,19,29,6.0,23.0,29.0,18,6.0,3.0,15.0,10,95,SG,1
4488,SG,27.0,74,650.0,54,164,34.0,20,30,40,20.0,94.0,114.0,40,26.0,8.0,40.0,72,172,SG,1
4484,SG,30.0,60,1324.0,172,392,98.0,74,86,95,28.0,164.0,192.0,91,28.0,6.0,70.0,98,528,SF,1
4971,SG,20.0,4,93.0,9,26,3.0,6,7,9,2.0,11.0,13.0,18,1.0,2.0,11.0,8,28,SG,1
4353,SG,29.0,50,1292.0,284,584,101.0,183,182,226,20.0,135.0,155.0,88,41.0,16.0,82.0,100,851,SG,1
4913,SG,21.0,41,679.0,147,321,36.0,111,114,135,6.0,63.0,69.0,64,15.0,5.0,43.0,44,444,SG,1
4450,SF,28.0,37,787.0,117,236,50.0,67,30,36,11.0,79.0,90.0,60,19.0,14.0,45.0,88,314,SG,1
4924,SG,23.0,16,141.0,21,48,0.0,21,4,8,6.0,9.0,15.0,12,6.0,1.0,13.0,25,46,SG,1
4930,SF,25.0,23,272.0,44,94,8.0,36,17,28,22.0,30.0,52.0,11,14.0,0.0,16.0,46,113,SG,1
4969,SG,21.0,40,406.0,74,161,10.0,64,27,37,11.0,33.0,44.0,38,16.0,9.0,38.0,32,185,SG,1
4937,PF,21.0,16,93.0,11,28,1.0,10,5,12,2.0,17.0,19.0,3,4.0,5.0,6.0,13,28,SG,1
5064,SF,21.0,9,83.0,9,28,3.0,6,7,9,3.0,9.0,12.0,11,1.0,0.0,7.0,6,28,SG,1
4946,SG,20.0,54,1833.0,393,960,137.0,256,253,321,30.0,186.0,216.0,195,41.0,13.0,154.0,90,1176,SG,1
4962,SF,23.0,2,17.0,3,5,3.0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,9,SG,1
5086,PG,24.0,3,8.0,2,3,1.0,1,0,0,1.0,0.0,1.0,1,0.0,0.0,0.0,1,5,SG,0
5066,SF,21.0,2,7.0,0,2,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0,SG,0
5095,SG,19.0,1,1.0,0,1,0.0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0,SG,0
5085,SG,20.0,12,38.0,9,17,1.0,8,0,2,3.0,5.0,8.0,1,0.0,1.0,2.0,2,19,SG,0
5092,SG,23.0,1,2.0,0,1,0.0,0,2,2,0.0,0.0,0.0,0,1.0,1.0,0.0,0,2,SG,0
5088,PG,20.0,12,62.0,7,20,3.0,4,6,6,3.0,9.0,12.0,6,1.0,1.0,16.0,10,23,SG,0
5077,PF,20.0,1,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,SG,0
5087,SF,22.0,3,9.0,3,5,2.0,1,0,0,1.0,1.0,2.0,0,0.0,0.0,0.0,0,8,SG,0
4702,PF,26.0,1,3.0,1,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,2,2,SG,0
5062,C,20.0,8,26.0,1,4,0.0,1,0,0,1.0,1.0,2.0,1,0.0,2.0,0.0,2,2,SG,0
4967,SF,24.0,2,6.0,1,2,1.0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,3,SG,0
4672,SF,25.0,28,130.0,22,48,16.0,6,6,12,2.0,16.0,18.0,2,2.0,0.0,6.0,4,66,SG,0
4649,SF,23.0,2,14.0,1,3,0.0,1,2,2,2.0,1.0,3.0,0,0.0,0.0,0.0,3,4,SG,0
4764,PF,25.0,2,14.0,1,2,0.0,1,0,0,3.0,2.0,5.0,0,0.0,0.0,1.0,3,2,SG,0
4605,SG,29.0,2,6.0,0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,SG,0
4583,PF,26.0,4,30.0,3,6,0.0,3,1,2,2.0,8.0,10.0,1,1.0,0.0,4.0,3,7,SG,0
4573,SG,26.0,3,8.0,4,5,1.0,3,0,0,1.0,1.0,2.0,0,0.0,0.0,0.0,0,9,SG,0
4565,SG,27.0,4,24.0,0,4,0.0,0,0,0,3.0,5.0,8.0,2,3.0,0.0,0.0,4,0,SG,0
4557,SG,26.0,4,10.0,2,3,1.0,1,0,0,0.0,2.0,2.0,0,3.0,0.0,0.0,0,5,SG,0
4862,PF,26.0,16,98.0,11,26,4.0,7,0,0,3.0,9.0,12.0,2,2.0,6.0,6.0,13,26,SG,0
4911,SF,25.0,3,9.0,1,1,0.0,1,2,2,0.0,1.0,1.0,0,0.0,0.0,0.0,0,4,SG,0
4942,PF,21.0,4,13.0,1,4,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,SG,0
4973,SF,21.0,3,11.0,3,3,0.0,3,0,0,1.0,3.0,4.0,1,0.0,0.0,0.0,1,6,SG,0
5057,SG,23.0,1,12.0,1,3,0.0,1,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,3,2,SG,0
4985,SF,27.0,5,9.0,2,4,1.0,1,0,0,0.0,3.0,3.0,0,0.0,0.0,0.0,1,5,SG,0
4987,C,23.0,3,5.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,SG,0
4990,PF,24.0,3,14.0,2,2,0.0,2,0,0,1.0,2.0,3.0,2,0.0,0.0,0.0,2,4,SG,0
4292,SF,29.0,2,15.0,3,5,1.0,2,0,0,1.0,4.0,5.0,0,1.0,0.0,0.0,1,7,SG,0
5028,SG,23.0,1,5.0,0,0,0.0,0,0,0,0.0,1.0,1.0,0,0.0,0.0,2.0,1,0,SG,0
5033,PG,23.0,1,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,SG,0
5035,SF,27.0,2,8.0,1,2,0.0,1,0,2,2.0,0.0,2.0,1,0.0,0.0,2.0,2,2,SG,0
5038,SF,23.0,6,40.0,3,9,3.0,0,0,0,1.0,6.0,7.0,4,0.0,0.0,0.0,3,9,SG,0
5040,PF,23.0,3,23.0,5,11,3.0,2,2,2,1.0,5.0,6.0,1,0.0,1.0,0.0,2,15,SG,0
5042,SG,22.0,5,12.0,2,5,0.0,2,0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,1,4,SG,0
5046,PF,23.0,9,26.0,4,8,1.0,3,0,0,1.0,10.0,11.0,0,1.0,0.0,0.0,2,9,SG,0
3491,C,42.0,6,46.0,1,12,0.0,1,1,2,4.0,4.0,8.0,0,1.0,1.0,0.0,8,3,SG,0
